Date,Close,eps_q,book_value,de_ratio,npm,gold,crudeoil,sp500,ndx,fed,rsi,MACD
2015-01-16,22.58417510986328,0.018154304861944633,877.1628763783493,0.055132796164135675,0.010487277506295458,122.5199966430664,48.689998626708984,2019.4200439453125,4142.14013671875,0.13,29.33985004977842,-0.16688302495554908
2015-01-20,22.592592239379883,0.01814754126732531,876.8360792822303,0.05511225580820799,0.010483370350706064,124.19999694824219,46.38999938964844,2022.550048828125,4171.2099609375,0.12,29.54822502151113,-0.19544826381416058
2015-01-21,22.46632957458496,0.02626152162689884,886.0370330594039,0.05640690436238032,0.013837323491745235,124.2300033569336,47.779998779296875,2032.1199951171875,4192.08984375,0.12,26.867440868763296,-0.22567334143557716
2015-01-22,24.053030014038086,0.024529134152980223,827.5880414393632,0.05268592368394838,0.012924520104712782,125.2300033569336,46.310001373291016,2063.14990234375,4270.35986328125,0.12,54.69460749826802,-0.12020778780441788
2015-01-23,23.88888931274414,0.024697673980399303,833.2744038200484,0.0530479289805776,0.013013324559624945,124.2300033569336,45.59000015258789,2051.820068359375,4278.14013671875,0.12,52.44010765482418,-0.04930203634129171
2015-01-26,23.594276428222656,0.025006064576503072,843.6791889150342,0.0537103185826662,0.013175817064847077,122.98999786376953,45.150001525878906,2057.090087890625,4275.72021484375,0.12,51.39130095535565,-0.016689133118717336
2015-01-27,23.017677307128906,0.02563247334331464,864.813583681392,0.05505577677443775,0.013505874891182573,124.4000015258789,46.22999954223633,2029.550048828125,4165.5,0.11,48.64197107218229,-0.036944034748177756
2015-01-28,22.65993309020996,0.026037146608120596,878.4668481038112,0.0559249711215978,0.013719099202901253,123.41999816894531,44.45000076293945,2002.1600341796875,4140.3798828125,0.12,45.778470954839705,-0.080930245240598
2015-01-29,22.710437774658203,0.025979243810894774,876.5132666096125,0.05580060218396221,0.013688589937380629,120.76000213623047,44.529998779296875,2021.25,4181.35009765625,0.11,39.39393107095955,-0.11044123025456898
2015-01-30,22.306396484375,0.026449812295467726,892.3897687348824,0.056811332326806234,0.013936534760935213,123.44999694824219,48.2400016784668,1994.989990234375,4148.43017578125,0.06,38.7894171553969,-0.1645349968806471
2015-02-02,22.6052188873291,0.02610016752948641,880.5931099016212,0.056060333235599204,0.013752305232927838,122.41999816894531,49.56999969482422,2020.8499755859375,4188.58984375,0.12,43.79683977170888,-0.18120342580353466
2015-02-03,22.83249282836914,0.02584036725358919,871.8277127965194,0.05550231037903919,0.013615415203785265,121.05000305175781,53.04999923706055,2050.030029296875,4229.14990234375,0.12,46.474372475339855,-0.17406762495299333
2015-02-04,22.6052188873291,0.02610016752948641,880.5931099016212,0.056060333235599204,0.013752305232927838,121.58000183105469,48.45000076293945,2041.510009765625,4221.2001953125,0.11,48.65772182063646,-0.18462333610800385
2015-02-05,22.849327087402344,0.02582132934344873,871.1853930689667,0.055461419009840966,0.013605384036324254,121.79000091552734,50.47999954223633,2062.52001953125,4256.18017578125,0.12,55.52653956954844,-0.17131649172380037
2015-02-06,22.93770980834961,0.02572183556813648,867.828574270042,0.055247717155530215,0.013552960282134763,118.63999938964844,51.689998626708984,2055.469970703125,4228.68017578125,0.11,53.797459536980135,-0.15188810323640567
2015-02-09,22.866161346435547,0.025802319465045284,870.5440191037143,0.055420587849778054,0.013595367638921838,119.16999816894531,52.86000061035156,2046.739990234375,4216.08984375,0.12,52.899196676583394,-0.14064308240055468
2015-02-10,23.26178550720215,0.02536348724466264,855.7382662580586,0.05447802376541438,0.013364144807346996,118.47000122070312,50.02000045776367,2068.590087890625,4281.16015625,0.12,57.97469196756032,-0.09867034860874568
2015-02-11,23.20707130432129,0.025423285526344663,857.7557994701981,0.05460646399838312,0.013395652812847984,117.06999969482422,48.84000015258789,2068.530029296875,4297.27978515625,0.12,37.75885671388039,-0.06902594545626428
2015-02-12,23.038721084594727,0.025609060408935395,864.0236550852001,0.05500548832698465,0.013493538502168285,117.33999633789062,51.209999084472656,2088.47998046875,4347.97021484375,0.12,37.71291308377259,-0.05844330016734034
2015-02-13,23.766834259033203,0.024824509380156727,837.5537012227115,0.05332035768313051,0.013080154748735185,117.9800033569336,52.779998779296875,2096.989990234375,4384.02978515625,0.12,52.21620043251061,0.00859706889077927
2015-02-17,23.745790481567383,0.024846509130028168,838.2959504107471,0.05336761076330709,0.01309174652395802,116.01000213623047,53.529998779296875,2100.340087890625,4385.33984375,0.12,60.907914174765054,0.05934489637333229
2015-02-18,23.947811126708984,0.024636907184472204,831.2241939222097,0.0529174084838994,0.012981306239256985,116.33999633789062,52.13999938964844,2099.679931640625,4390.91015625,0.12,70.23806027007699,0.11454390217440036
2015-02-19,24.26346778869629,0.024316392246077265,820.4103458481595,0.05222897710762151,0.012812425359103994,115.94000244140625,51.15999984741211,2097.449951171875,4411.85986328125,0.12,72.52744151610744,0.18166623129759074
2015-02-20,24.419191360473633,0.02416132423430734,815.1785088273252,0.05189590781202473,0.012730719269389661,115.27999877929688,50.34000015258789,2110.300048828125,4443.0498046875,0.12,83.02629013301595,0.24460707344418253
2015-02-23,24.440235137939453,0.024140520607517472,814.4766156156658,0.05185122387468864,0.01271975773723693,115.43000030517578,49.45000076293945,2109.659912109375,4449.490234375,0.11,81.41207184887367,0.29281085995580014
2015-02-24,24.579124450683594,0.024004109714477275,809.8742508074316,0.0515582280495791,0.012647882174136971,115.26000213623047,49.279998779296875,2115.47998046875,4451.02978515625,0.11,80.83205727514778,0.3383199727982742
2015-02-25,24.558080673217773,0.02402467879517288,810.5682306723921,0.051602408207305786,0.012658720122811712,115.69999694824219,50.9900016784668,2113.860107421875,4440.58984375,0.11,87.17948345507867,0.3684410564776037
2015-02-26,24.638046264648438,0.023946703957876455,807.9374389584556,0.05143492670137711,0.012617634801739467,116.06999969482422,48.16999816894531,2110.739990234375,4462.27001953125,0.11,86.32477573090807,0.39422045917265436
2015-02-27,24.372896194458008,0.02420721752937003,816.7269019315929,0.051994481639629,0.012754900669801514,116.16000366210938,49.7599983215332,2104.5,4440.669921875,0.06,77.19302049746412,0.3887738835006225
2015-03-02,24.570707321166992,0.024012332745982086,810.1516875279991,0.05157589023070671,0.012652214929436967,115.68000030517578,49.59000015258789,2117.389892578125,4483.0498046875,0.12,80.82194332067584,0.39585595673150564
2015-03-03,24.52020263671875,0.02406179136205347,811.8203709373498,0.05168212198171754,0.012678274914831447,115.47000122070312,50.52000045776367,2107.780029296875,4458.77978515625,0.12,76.0000252208201,0.3928645468939429
2015-03-04,24.54124641418457,0.024041158710626304,811.1242462605546,0.051637805280944096,0.012667403470429014,115.11000061035156,51.529998779296875,2098.530029296875,4445.35986328125,0.11,77.9541857825663,0.3877224667689809
2015-03-05,24.865320205688477,0.023727826350895927,800.5527310863295,0.050964801305772786,0.012502307125913308,115.0,50.7599983215332,2101.0400390625,4452.06005859375,0.11,85.92720200722698,0.40512732221247916
2015-03-06,25.197811126708984,0.02341473221753838,789.9892534276594,0.050292309015050676,0.012337336304032278,111.86000061035156,49.61000061035156,2071.260009765625,4399.22998046875,0.12,83.33339257342513,0.44067026166173306
2015-03-09,25.593433380126953,0.02305278823817867,777.7776316426858,0.049514892545497326,0.012146626260667539,111.97000122070312,50.0,2079.429931640625,4412.990234375,0.12,86.6444587520645,0.49505502062925544
2015-03-10,24.920034408569336,0.023675729749278143,798.7950447273403,0.05085290344749905,0.012474857173102216,111.41999816894531,48.290000915527344,2044.1600341796875,4329.080078125,0.12,66.24477576170143,0.4783040731362007
2015-03-11,25.11784553527832,0.023489275749042162,792.5042763736158,0.050452420447743174,0.012376613653391134,110.75,48.16999816894531,2040.239990234375,4305.3798828125,0.11,64.86095186529928,0.4755091577365391
2015-03-12,25.004209518432617,0.023596026883595876,796.1059510929823,0.050681710323741046,0.012432861345467653,110.72000122070312,47.04999923706055,2065.949951171875,4336.22998046875,0.11,60.3269411287792,0.45883552002276673
2015-03-13,24.86111068725586,0.023731843980021452,800.6882818073001,0.05097343073802986,0.012504424034242902,110.87999725341797,44.84000015258789,2053.39990234375,4314.89990234375,0.11,57.1225218362459,0.42912794246058183
2015-03-16,25.071548461914062,0.023532651000645735,793.967713252295,0.05054558579069843,0.012399468284455609,110.80999755859375,43.880001068115234,2081.18994140625,4370.47021484375,0.12,58.136311550529385,0.41774948687934454
2015-03-17,25.037879943847656,0.023564295432488308,795.0353642018853,0.05061355460324118,0.01241614188952462,110.20999908447266,43.459999084472656,2074.280029296875,4375.6298828125,0.12,57.89477648523909,0.4013882568559346
2015-03-18,24.591751098632812,0.023991784791315703,809.4584204337804,0.05153175544940287,0.01264138811216979,112.37000274658203,44.65999984741211,2099.5,4422.5,0.11,49.320163841858545,0.3484067783662539
2015-03-19,24.36026954650879,0.02421976484593358,817.1502356324643,0.05202143191674775,0.01276151191193401,112.29000091552734,43.959999084472656,2089.27001953125,4426.81982421875,0.12,49.81272814916571,0.2844608605383385
2015-03-20,24.38131332397461,0.02419886050272123,816.4449443511335,0.05197653165144362,0.012750497311808344,113.56999969482422,45.720001220703125,2108.10009765625,4458.5400390625,0.12,47.03556887450315,0.23279776915432748
2015-03-23,24.671716690063477,0.023914022984773582,806.8348161608525,0.051364731510463446,0.012600415038038255,114.29000091552734,47.45000076293945,2104.419921875,4445.5400390625,0.12,52.20586887691376,0.2128341026109304
2015-03-24,25.046295166015625,0.023556378142526594,794.7682428900583,0.05059654912183669,0.01241197023093093,114.56999969482422,47.5099983215332,2091.5,4430.990234375,0.11,56.666651560447285,0.22464849753053784
2015-03-25,24.43602752685547,0.024144677335609616,814.6168593943137,0.05186015207646176,0.012721947937488667,114.7300033569336,49.209999084472656,2061.050048828125,4329.2900390625,0.12,44.73140026732397,0.18266237421510922
2015-03-26,24.20875358581543,0.0243713497230893,822.2645552335858,0.05234701981641262,0.012841382721076756,115.4800033569336,51.43000030517578,2056.14990234375,4315.259765625,0.11,37.539749935241915,0.12955552590250718
2015-03-27,24.255050659179688,0.024324830662710063,820.6950494439094,0.05224710191267807,0.012816871601875642,115.05999755859375,48.869998931884766,2061.02001953125,4332.85986328125,0.12,31.511629500114353,0.09016439389289133
2015-03-30,24.38131332397461,0.02419886050272123,816.4449443511335,0.05197653165144362,0.012750497311808344,113.75,48.68000030517578,2086.239990234375,4382.81982421875,0.12,41.23286506164263,0.0683471167875922
2015-03-31,24.276094436645508,0.02430374463815633,819.9836284188813,0.05220181141552854,0.012805761272967434,113.66000366210938,47.599998474121094,2067.889892578125,4333.68994140625,0.06,35.875698981995455,0.042081394518870496
2015-04-01,24.044612884521484,0.024537720895469583,827.8777493986738,0.052704367076881316,0.012929044501099772,115.5999984741211,50.09000015258789,2059.68994140625,4311.259765625,0.12,34.510857685413754,0.0025575122925260985
2015-04-02,23.9520206451416,0.02463257729863701,831.0781079774039,0.05290810835804699,0.012979024801348127,115.27999877929688,49.13999938964844,2066.9599609375,4316.009765625,0.12,35.08287863433186,-0.03582391324608025
2015-04-06,23.914140701293945,0.02467159524440183,832.3945337882421,0.052991914679951756,0.012999583546770487,116.69000244140625,52.13999938964844,2080.6201171875,4350.97998046875,0.13,29.868217717786465,-0.06850834286963448
2015-04-07,24.023569107055664,0.024559215051302197,828.6029403580027,0.05275053419581774,0.012940369876364138,116.11000061035156,53.97999954223633,2076.330078125,4344.080078125,0.12,32.81026255683409,-0.0846057486065881
2015-04-08,24.036195755004883,0.024546313651866002,828.1676602610926,0.052722823387035316,0.012933572066243645,115.47000122070312,50.41999816894531,2081.89990234375,4375.9599609375,0.12,38.963219953514354,-0.09524625413552457
2015-04-09,23.994108200073242,0.024589369818637352,829.6203315420257,0.05281530337032748,0.012956258569957864,114.66999816894531,50.790000915527344,2091.179931640625,4403.9501953125,0.12,42.133825035853306,-0.1058548169332525
2015-04-10,24.132997512817383,0.024447854009293394,824.845732049143,0.05251134273785395,0.012881693201625103,115.97000122070312,51.63999938964844,2102.06005859375,4422.02001953125,0.12,44.92256451656936,-0.10188055694694498
2015-04-13,23.964645385742188,0.02461960068689444,830.6402902937639,0.05288023600137588,0.012972187361497543,115.13999938964844,51.90999984741211,2092.429931640625,4409.2099609375,0.13,34.78262297369966,-0.11103558781328005
2015-04-14,23.968854904174805,0.02461527688155165,830.4944094985884,0.052870948935762656,0.012969909127429713,114.44000244140625,53.290000915527344,2095.840087890625,4397.64013671875,0.13,22.413892456525033,-0.11660716792973247
2015-04-15,23.998315811157227,0.02458505857838986,829.4748746803874,0.05280604329317816,0.012953986956499866,115.43000030517578,56.38999938964844,2106.6298828125,4424.52978515625,0.13,34.049113441902804,-0.11729335159012777
2015-04-16,24.00673484802246,0.02457643672640475,829.1839821623948,0.05278752448885067,0.01294944406074878,115.02999877929688,56.709999084472656,2104.989990234375,4418.830078125,0.13,41.24099422439515,-0.11582267941924584
2015-04-17,23.480640411376953,0.025127082978287522,847.7622267216805,0.05397025300354727,0.013239582249429156,115.5999984741211,55.7400016784668,2081.179931640625,4351.7998046875,0.13,26.28877177736976,-0.15531817418108318
2015-04-20,23.598485946655273,0.025001603972971135,843.5286926880736,0.053700737689357764,0.013173466751147942,114.72000122070312,56.380001068115234,2100.39990234375,4417.39990234375,0.13,25.906867147793193,-0.1750911467593994
2015-04-21,23.745790481567383,0.024846509130028168,838.2959504107471,0.05336761076330709,0.01309174652395802,115.37999725341797,55.2599983215332,2097.2900390625,4435.97998046875,0.13,34.090929898285225,-0.17683666212823113
2015-04-22,23.884679794311523,0.015491101542341831,818.0138971196614,0.05422161973007215,0.009094727251932855,113.83000183105469,56.15999984741211,2107.9599609375,4460.81005859375,0.13,44.919789984138546,-0.1651095091968351
2015-04-23,24.785354614257812,0.014928170516759803,788.2880960985217,0.052251260687499246,0.008764234024880815,114.66000366210938,57.7400016784668,2112.929931640625,4477.06982421875,0.13,67.49112646814616,-0.08219127543211258
2015-04-24,24.91582489013672,0.014850000015310338,784.1602710787389,0.05197764998317866,0.008718340620342315,113.05000305175781,57.150001525878906,2117.68994140625,4536.77978515625,0.13,70.23806862980094,-0.005882309302094768
2015-04-27,24.869529724121094,0.014877643610652394,785.6200023376391,0.052074407499776945,0.008734569999461135,115.33000183105469,56.9900016784668,2108.919921875,4525.0400390625,0.13,67.5392661875397,0.05027789091022683
2015-04-28,25.03367042541504,0.014780093918004262,780.4688512701819,0.0517329661681134,0.008677299194946704,116.33000183105469,57.060001373291016,2114.760009765625,4515.27001953125,0.13,69.45811194951705,0.10679892547142344
2015-04-29,24.781145095825195,0.014930706332143336,788.4220008578824,0.05226013649384883,0.008765722785974496,115.51000213623047,58.58000183105469,2106.85009765625,4488.14990234375,0.13,64.18815115359489,0.12972023479885308
2015-04-30,24.52020263671875,0.015089597972813194,796.8123383589843,0.052816285589840486,0.008859007058274608,113.47000122070312,59.630001068115234,2085.510009765625,4414.25,0.08,56.68603904380423,0.12538430964462322
2015-05-01,24.95791244506836,0.014824957849113352,782.8379093404775,0.051889997932803876,0.008703638523739524,113.08000183105469,59.150001525878906,2108.2900390625,4479.06005859375,0.13,65.69151276213387,0.15547535801441725
2015-05-04,24.877946853637695,0.014872609953578142,785.3541980351614,0.05205678880177889,0.008731614771387458,114.0999984741211,58.93000030517578,2114.489990234375,4482.60986328125,0.13,64.02600230713091,0.17090014522118935
2015-05-05,24.385522842407227,0.015172936926189576,801.2130855780863,0.053107986798197115,0.008907934828088009,114.41999816894531,60.400001525878906,2089.4599609375,4409.39013671875,0.13,55.2272987105818,0.14175582495488115
2015-05-06,24.196128845214844,0.015291702336639408,807.484541225029,0.053523686928035864,0.008977661245673792,114.36000061035156,60.93000030517578,2080.14990234375,4379.75,0.13,52.437706493234856,0.10219815175134528
2015-05-07,24.393938064575195,0.015167702689928236,800.9366896103186,0.05308966603725162,0.008904861841248505,113.41999816894531,58.939998626708984,2088.0,4401.5498046875,0.13,62.84023205312958,0.08582067427018458
2015-05-08,24.755891799926758,0.014945937031486568,789.2262641113097,0.052313446659414176,0.008774664632750484,113.97000122070312,59.38999938964844,2116.10009765625,4458.64990234375,0.13,65.22702498700161,0.10088510613754664
2015-05-11,24.553871154785156,0.015068906962472714,795.7197411697078,0.052743863361411736,0.008846859497618625,113.52999877929688,59.25,2105.330078125,4438.64013671875,0.13,60.48035787879043,0.09542242885837027
2015-05-12,24.537036895751953,0.01507924536984567,796.2656649622829,0.05278004963206904,0.008852929110874945,114.5,60.75,2099.1201171875,4420.64990234375,0.13,58.737331083238686,0.08871221455598644
2015-05-13,24.751684188842773,0.014948477734973023,789.3604269889267,0.05232233957499625,0.00877615626361832,116.55000305175781,60.5,2098.47998046875,4426.56005859375,0.13,49.447506376852424,0.0995668197273929
2015-05-14,25.294612884521484,0.014627620580286242,772.4174348584664,0.051199282277776474,0.008587783067514,117.18000030517578,59.880001068115234,2121.10009765625,4495.0400390625,0.13,55.474462212940416,0.15024702662833533
2015-05-15,25.004209518432617,0.014797508384627924,781.3884292401632,0.051793919908845736,0.008687523117612707,117.52999877929688,59.689998626708984,2122.72998046875,4494.2900390625,0.13,51.81817947734195,0.16507544412337083
2015-05-18,25.025253295898438,0.014785065135010716,780.7313583995659,0.05175036631473195,0.008680217764853454,117.5199966430664,59.43000030517578,2129.199951171875,4512.9501953125,0.13,49.881801882491835,0.17649065439028178
2015-05-19,24.93686866760254,0.014837468365893763,783.4985322508982,0.05193378697399245,0.008710983368622733,115.88999938964844,57.2599983215332,2127.830078125,4503.72021484375,0.12,52.29243835653364,0.1763722800699199
2015-05-20,24.8947811126709,0.014862552850953894,784.8231286538843,0.05202158714793989,0.008725710310361092,116.08000183105469,58.97999954223633,2125.85009765625,4505.2998046875,0.12,55.894034805919155,0.17091218435349376
2015-05-21,25.143098831176758,0.014715767634067844,777.0720757686961,0.051507812695539765,0.008639533642514359,115.69000244140625,60.720001220703125,2130.820068359375,4529.47021484375,0.12,53.098612675809115,0.18449543523307455
2015-05-22,25.134679794311523,0.014720696783403556,777.3323614976721,0.05152506559780389,0.008642427514759002,115.5999984741211,59.720001220703125,2126.06005859375,4527.16015625,0.13,54.401134207094806,0.192363467195257
2015-05-26,24.718013763427734,0.014968840277427323,790.4356792983109,0.052393612107209456,0.008788110982866115,113.91000366210938,58.029998779296875,2104.199951171875,4472.9599609375,0.12,55.851838424121574,0.1630973875829298
2015-05-27,24.9915828704834,0.01480498461892115,781.7832148229228,0.0518200880629794,0.008691912367246285,113.88999938964844,57.5099983215332,2123.47998046875,4546.06005859375,0.12,63.5971092608375,0.16013263987306559
2015-05-28,25.48821449279785,0.014516513116466047,766.5503601878746,0.05081038632767475,0.008522552581719514,114.0199966430664,57.68000030517578,2120.7900390625,4535.66015625,0.12,66.97127535710567,0.1956022958420114
2015-05-29,25.82491683959961,0.014327248459234013,756.556163233822,0.050147926253758884,0.008411436504450828,114.0999984741211,60.29999923706055,2107.389892578125,4508.25,0.08,66.71053424026113,0.24802227281790934
2015-06-01,26.329965591430664,0.014052430061679229,742.0442663380778,0.04918601282195328,0.00825009237003002,114.0,60.20000076293945,2111.72998046875,4521.85009765625,0.12,75.36057423888455,0.3265543800212427
2015-06-02,26.094276428222656,0.014179354657246634,748.7465710629317,0.049630271555681046,0.008324608993337423,114.45999908447266,61.2599983215332,2109.60009765625,4508.89013671875,0.12,70.92760610140087,0.36555955207539625
2015-06-03,26.098485946655273,0.014177067618262294,748.6258030421856,0.049622266511121886,0.008323266287286451,113.63999938964844,59.63999938964844,2114.070068359375,4519.85986328125,0.13,69.1846564480651,0.39228904102897033
2015-06-04,26.300504684448242,0.014068171103149393,742.8754784144131,0.04924110927603161,0.008259333835424923,112.83999633789062,58.0,2095.840087890625,4487.02978515625,0.13,65.86984952174721,0.4248758728133524
2015-06-05,26.611953735351562,0.013903526350584648,734.1813455073591,0.048664823261785534,0.008162671947698897,112.23999786376953,59.130001068115234,2092.830078125,4477.18994140625,0.13,75.19788019033805,0.47040991462174375
2015-06-08,25.61026954650879,0.014447329393705606,762.8970856600545,0.05056823095242438,0.008481935257828135,112.56999969482422,58.13999938964844,2079.280029296875,4431.509765625,0.13,57.01310763368867,0.42081750593577283
2015-06-09,25.42508316040039,0.014552558104363475,768.4537303866313,0.0509365502174154,0.008543714365007183,112.81999969482422,60.13999938964844,2080.14990234375,4427.60986328125,0.13,55.71990616283492,0.36239471042744853
2015-06-10,25.450336456298828,0.014538118214481479,767.6912261474031,0.050886008026081515,0.008535236797439394,113.77999877929688,61.43000030517578,2105.199951171875,4485.4599609375,0.13,56.53464604626891,0.3145065186287539
2015-06-11,25.441919326782227,0.014542927962612789,767.9452068473748,0.05090284300282352,0.008538060569995865,113.26000213623047,60.77000045776367,2108.860107421875,4488.47021484375,0.13,53.72506407848247,0.27273170824236814
2015-06-12,25.260942459106445,0.014647117802472047,773.4469935802671,0.05126752603463662,0.008599229762732254,113.2300033569336,59.959999084472656,2094.110107421875,4453.7900390625,0.13,51.50905460115985,0.22245720116502454
2015-06-15,25.252525329589844,0.014651999955285645,773.7047976388403,0.051284614440686986,0.008602096043617483,113.7300033569336,59.52000045776367,2084.429931640625,4432.919921875,0.13,57.079148394398075,0.17986176561689504
2015-06-16,25.47138023376465,0.014526107207552541,767.0569800571934,0.050843967358508844,0.00852818521161503,113.31999969482422,59.970001220703125,2096.2900390625,4455.89990234375,0.14,56.447954870057636,0.16189807752200025
2015-06-17,25.484006881713867,0.014518909907589717,766.6769237148321,0.05081877552430643,0.008523959722553886,113.8499984741211,59.91999816894531,2100.43994140625,4468.97998046875,0.14,49.934998196686145,0.14698622454876187
2015-06-18,25.54292869567871,0.0144854180351917,764.9083718150687,0.05070154799440807,0.008504296857147965,115.31999969482422,60.45000076293945,2121.239990234375,4531.85009765625,0.14,45.234680149222655,0.13832840781138245
2015-06-19,25.744949340820312,0.014371750944304273,758.9061349995051,0.0503036928928147,0.00843756363057165,115.12000274658203,59.61000061035156,2109.989990234375,4513.419921875,0.13,38.98575445375315,0.14608443296790696
2015-06-22,25.989057540893555,0.014236760968257822,751.7779345887063,0.04983120388817187,0.008358311873649668,113.63999938964844,59.68000030517578,2122.85009765625,4544.0400390625,0.13,48.02527815781881,0.16996932980045187
2015-06-23,26.064815521240234,0.014195381498038487,749.5928748883134,0.04968636835838516,0.008334018249697511,112.88999938964844,61.0099983215332,2124.199951171875,4548.740234375,0.13,49.38460884158096,0.19278896729177575
2015-06-24,25.93013572692871,0.014269111581076346,753.4862218137018,0.04994443680588829,0.00837730471281047,112.58999633789062,60.27000045776367,2108.580078125,4524.60009765625,0.13,43.05997343790431,0.19772688809014127
2015-06-25,25.925926208496094,0.014271428415882345,753.60856321489,0.049952546141140204,0.008378664911798952,112.44000244140625,59.70000076293945,2102.31005859375,4514.009765625,0.13,35.472379118251496,0.19900652954619247
2015-06-26,25.690235137939453,0.014402359418407283,760.5224278833554,0.05041082801414838,0.008455533671165848,112.55999755859375,59.630001068115234,2101.489990234375,4484.27978515625,0.13,52.506567595715914,0.1789396500779432
2015-06-29,24.98737335205078,0.01480747875284911,781.9149185761241,0.05182881797679657,0.008693376657422331,113.06999969482422,58.33000183105469,2057.639892578125,4379.8701171875,0.14,39.641459799190045,0.10510979122049946
2015-06-30,25.353534698486328,0.01459362587505757,770.6223306672292,0.05108029474324209,0.008567824992149278,112.37000274658203,59.470001220703125,2063.110107421875,4396.759765625,0.08,48.02743678718456,0.07527750446698533
2015-07-01,25.433502197265625,0.014547740894283092,768.1993556554137,0.05091968912252009,0.008540886211587842,111.9800033569336,56.959999084472656,2077.419921875,4429.22998046875,0.13,49.83334101231079,0.05742594062293094
2015-07-02,26.031145095825195,0.014213742754610499,750.5624484853512,0.04975063603288802,0.008344798026724262,111.76000213623047,56.93000030517578,2076.780029296875,4433.39013671875,0.13,63.09013014664026,0.09046046295928534
2015-07-06,25.99326515197754,0.014234456419256386,751.6562419444089,0.049823137555428276,0.008356958887578956,112.05999755859375,52.529998779296875,2068.760009765625,4418.66015625,0.13,62.46455877642485,0.11228956085935948
2015-07-07,26.085859298706055,0.014183929912492982,748.9881692710483,0.04964628576548125,0.0083272950966116,110.76000213623047,52.33000183105469,2081.340087890625,4429.06005859375,0.13,60.79881260122923,0.1354989049832369
2015-07-08,25.669191360473633,0.014414166570503643,761.1459093364871,0.050452155153429865,0.008462465575113737,111.08999633789062,51.650001525878906,2046.6800537109375,4351.580078125,0.13,52.849724508041696,0.11890024898216822
2015-07-09,25.997474670410156,0.014232151572057386,751.5345335536682,0.04981507017894001,0.008355605726438349,111.36000061035156,52.779998779296875,2051.31005859375,4352.02978515625,0.13,56.459323659241704,0.13072845776279607
2015-07-10,26.25,0.014095238095238095,744.3047619047619,0.04933584857835037,0.00827522469443867,111.48999786376953,52.7400016784668,2076.6201171875,4420.14990234375,0.13,57.075459598118854,0.15865026064638243
2015-07-13,26.712963104248047,0.013850953132981361,731.4051954383509,0.04848080761867067,0.008131806545806622,110.98999786376953,52.20000076293945,2099.60009765625,4494.47021484375,0.13,59.55553608537606,0.2156498665419484
2015-07-14,26.76346778869629,0.013824815338626324,730.0249786110301,0.04838932067423177,0.008116461212876203,110.73999786376953,53.040000915527344,2108.949951171875,4523.47021484375,0.13,59.28408888717663,0.26187899280879634
2015-07-15,26.700336456298828,0.013857503279241037,731.7510785670578,0.04850373429942979,0.008135652095042046,110.16000366210938,51.40999984741211,2107.39990234375,4528.35986328125,0.13,60.433259559392326,0.29007790005956835
2015-07-16,27.6052188873291,0.012678761991655544,717.4368035563945,0.04728734212432226,0.007318830381913011,109.76000213623047,50.90999984741211,2124.2900390625,4594.89990234375,0.14,68.2859496312001,0.38104968342871715
2015-07-17,27.899831771850586,0.012544878509021369,709.8609110604806,0.04678800362011461,0.007241545982932714,108.6500015258789,50.88999938964844,2126.639892578125,4661.60009765625,0.13,73.75563662313215,0.47148330866918187
2015-07-20,28.56999969482422,0.012250612661483733,693.2096678876725,0.04569049506074786,0.007071680673785397,105.69999694824219,50.150001525878906,2128.280029296875,4679.68017578125,0.14,88.78993240413456,0.5904235239105269
2015-07-21,28.600000381469727,0.012237762074533714,692.4825082461149,0.04564256687170197,0.007064262657242684,105.37000274658203,50.36000061035156,2119.2099609375,4674.41015625,0.13,87.90984400703992,0.6792750461948636
2015-07-22,28.450000762939453,0.012302284380109028,696.1335489944552,0.04588321247577577,0.007101508234584263,104.80000305175781,49.189998626708984,2114.14990234375,4623.240234375,0.13,84.65760821449265,0.7291812545269636
2015-07-23,28.43000030517578,0.012310939016637339,696.6232777842929,0.04591549123917123,0.007106504133774539,104.33000183105469,48.45000076293945,2102.14990234375,4602.830078125,0.13,81.7795353185683,0.7583763242017056
2015-07-24,28.229999542236328,0.012398158188998455,701.5586369517555,0.046240788207909556,0.007156851504360245,105.3499984741211,48.13999938964844,2079.64990234375,4557.3701171875,0.13,78.41138536069616,0.7566530122400081
2015-07-27,28.0,0.012499999999999999,707.3214285714286,0.04662062249792621,0.0072156398104265395,104.86000061035156,47.38999938964844,2067.639892578125,4519.08984375,0.14,73.49365323649589,0.7283324708695105
2015-07-28,28.329999923706055,0.012354394667933833,699.0822468526559,0.046077565600330855,0.0071315889599731785,105.0199966430664,47.97999954223633,2093.25,4560.22998046875,0.14,83.36795233771565,0.7241687076313461
2015-07-29,28.75,0.01217391304347826,688.8695652173913,0.04540443234580639,0.007027405728415412,105.16999816894531,48.790000915527344,2108.570068359375,4581.60009765625,0.14,83.74194513809002,0.7461581447117211
2015-07-30,28.3700008392334,0.012336975313584712,698.096560244415,0.046012597508869414,0.007121533617036103,104.2699966430664,48.52000045776367,2108.6298828125,4598.58984375,0.14,75.20052890931046,0.724569786070095
2015-07-31,28.1200008392334,0.012446656812032357,704.3029661780024,0.04642167108760018,0.007184847391969389,104.93000030517578,47.119998931884766,2103.840087890625,4588.91015625,0.08,67.61748324329075,0.6794556043871118
